element,side,region,center_x_mm,angle_error_deg
23203,2,body,0.42137753963470476,0.38221010801110045
23204,1,tail,2.29999995231628,0.0
23207,1,tail,2.29999995231628,0.0
23210,1,tail,2.29999995231628,0.0
23211,1,tail,2.29999995231628,0.0
23214,1,tail,2.29999995231628,0.0
23219,1,tail,2.29999995231628,0.0
23220,1,tail,2.29999995231628,0.0
23221,1,body,2.2600292364756265,0.3822775980225749
23230,1,tail,2.29999995231628,0.0
23232,1,tail,2.29999995231628,0.0
23234,1,tail,2.29999995231628,0.0
23239,1,tail,2.29999995231628,0.0
23246,1,tail,2.29999995231628,0.0
23250,1,tail,2.29999995231628,0.0
23258,1,tail,2.29999995231628,0.0
23263,1,tail,2.29999995231628,0.0
23265,1,tail,2.29999995231628,0.0
23266,1,tail,2.29999995231628,0.0
23268,1,tail,2.29999995231628,0.0
23272,1,tail,2.29999995231628,0.0
23277,1,body,2.2000733216603603,0.38224955982221975
23287,1,tail,2.29999995231628,0.0
23288,1,tail,2.29999995231628,0.0
23290,1,body,2.2600292364756265,0.3821458023131523
23294,1,body,0.42137753963470465,0.38223681995279
23297,1,tail,2.29999995231628,0.0
23301,1,tail,2.29999995231628,0.0
23306,1,tail,2.29999995231628,0.0
23311,1,tail,2.29999995231628,0.0
23314,1,tail,2.29999995231628,0.0
23315,1,tail,2.29999995231628,0.0
23317,1,tail,2.29999995231628,0.0
23319,1,tail,2.29999995231628,0.0
23320,1,tail,2.29999995231628,0.0
23325,1,tail,2.29999995231628,0.0
23330,1,tail,2.29999995231628,0.0
23336,1,tail,2.29999995231628,0.0
23338,1,tail,2.29999995231628,0.0
23339,1,tail,2.29999995231628,0.0
23340,4,body,0.5213042696317035,0.38223681995183656
23341,2,tail,2.29999995231628,0.0
23346,1,tail,2.29999995231628,0.0
23349,1,tail,2.29999995231628,0.0
23352,2,tail,2.29999995231628,0.0
23354,1,tail,2.29999995231628,0.0
23364,1,body,2.2600292364756265,0.38219502398631405
23370,1,body,0.601245621840159,0.38220598088870844
23371,1,body,2.2800145943959538,0.3822269096071826
23381,3,body,2.2600292364756265,0.3822451605274954
23386,1,tail,2.29999995231628,0.0
23390,4,body,2.2600292364756265,0.38223862667750097
23400,1,tail,2.29999995231628,0.0
23404,1,tail,2.29999995231628,0.0
23406,3,tail,2.29999995231628,0.0
23432,1,tail,2.29999995231628,0.0
23437,1,body,0.42137753963470476,0.38221323013997194
23440,1,body,2.2800145943959538,0.38221963200013315
23452,1,tail,2.29999995231628,0.0
23457,1,tail,2.29999995231628,0.0
23458,1,body,0.40139219164848333,0.38222674776048726
23460,1,tail,2.29999995231628,0.0
23462,1,tail,2.29999995231628,0.0
23472,3,body,2.2600292364756265,0.38214477166210814
23477,1,tail,2.29999995231628,0.0
23478,1,body,0.40139219164848333,0.3822084470545546
23483,1,body,2.22005860010783,0.3822740162184878
23486,1,tail,2.29999995231628,0.0
23497,1,tail,2.29999995231628,0.0
23503,1,body,2.2600292364756265,0.38216308694455364
23510,1,body,2.2800145943959538,0.3822593516371866
23531,1,head,0.15092347562313066,0.2553205255652924
23533,1,tail,2.29999995231628,0.0
23539,1,tail,2.29999995231628,0.0
23542,1,tail,2.29999995231628,0.0
23549,3,body,1.72042500972748,0.3821993389328822
23565,1,tail,2.29999995231628,0.0
23566,1,tail,2.29999995231628,0.0
23572,1,body,2.16010268529256,0.38221323013997194
23575,2,tail,2.29999995231628,0.0
23576,1,body,2.2000733216603603,0.38222674776048726
23581,1,tail,2.29999995231628,0.0
23584,1,head,0.1013262768586477,0.15583822723184473
23589,1,tail,2.29999995231628,0.0
23598,1,tail,2.29999995231628,0.0
23601,3,tail,2.29999995231628,0.0
23607,1,tail,2.29999995231628,0.0
23608,1,tail,2.29999995231628,0.0
23609,1,body,0.36142149567604065,0.3821849262440194
23613,1,tail,2.29999995231628,0.0
23618,1,body,0.42137753963470476,0.3822529664424389
23619,1,head,0.129307766755422,0.3697988189168025
23620,1,tail,2.29999995231628,0.0
23633,1,tail,2.29999995231628,0.0
23634,1,tail,2.29999995231628,0.0
23650,1,tail,2.29999995231628,0.0
23651,2,tail,2.29999995231628,0.0
23659,1,tail,2.29999995231628,0.0
23665,1,tail,2.29999995231628,0.0
23673,1,tail,2.29999995231628,0.0
23676,1,tail,2.29999995231628,0.0
23686,2,body,2.22005860010783,0.38220329409645953
23692,1,tail,2.29999995231628,0.0
23703,1,tail,2.29999995231628,0.0
23709,1,body,2.2000733216603603,0.3822812769466028
23713,1,tail,2.29999995231628,0.0
23719,1,body,2.22005860010783,0.38224617766867414
23743,1,tail,2.29999995231628,0.0
23748,1,tail,2.29999995231628,0.0
23750,1,tail,2.29999995231628,0.0
23751,1,tail,2.29999995231628,0.0
23752,1,tail,2.29999995231628,0.0
23754,1,tail,2.29999995231628,0.0
23762,4,tail,2.29999995231628,0.0
23778,1,tail,2.29999995231628,0.0
23779,1,tail,2.29999995231628,0.0
23784,1,tail,2.29999995231628,0.0
23791,1,tail,2.29999995231628,0.0
23792,1,tail,2.29999995231628,0.0
23797,1,tail,2.29999995231628,0.0
23802,1,tail,2.29999995231628,0.0
23803,1,tail,2.29999995231628,0.0
23804,4,head,0.005841191081951034,0.1023192770105245
23806,1,tail,2.29999995231628,0.0
23816,2,tail,2.29999995231628,0.0
23817,1,tail,2.29999995231628,0.0
23823,1,tail,2.29999995231628,0.0
23826,1,head,0.12454511225223568,0.38294807249831714
23827,1,head,0.13050167014201466,0.27789165046845193
23840,1,tail,2.29999995231628,0.0
23841,1,tail,2.29999995231628,0.0
23843,1,body,0.42137753963470476,0.38219072487082906
23848,1,tail,2.29999995231628,0.0
23851,1,tail,2.29999995231628,0.0
23858,2,tail,2.29999995231628,0.0
23863,3,tail,2.29999995231628,0.0
23868,1,body,0.34143614768981934,0.3821655773505611
23879,1,tail,2.29999995231628,0.0
23883,1,head,0.22903941571712502,0.6748035294131183
23884,1,head,0.12419394155343368,0.21726994425223523
23888,1,tail,2.29999995231628,0.0
23894,1,body,0.4613482356071474,0.38215499832157035
23899,1,tail,2.29999995231628,0.0
23902,1,tail,2.29999995231628,0.0
23903,1,body,0.581260283788045,0.3822529664443458
23906,1,tail,2.29999995231628,0.0
23907,1,body,0.601245621840159,0.38227394362894934
23913,1,body,0.841069797674815,0.3822595666013801
23918,2,body,0.581260283788045,0.3822451605274954
23920,1,head,0.15621381501356765,0.31656096444890264
23938,1,tail,2.29999995231628,0.0
23942,1,tail,2.29999995231628,0.0
23943,2,body,0.7011723717053732,0.38225116044435653
23945,3,body,0.4613482356071474,0.38223681995279
23953,1,body,0.581260283788045,0.382172571148953
23959,3,tail,2.29999995231628,0.0
23967,2,tail,2.29999995231628,0.0
23971,1,body,2.22005860010783,0.38218956721635117
23984,4,body,2.2800145943959538,0.38218200983112394
23985,2,body,0.7211577097574869,0.38224960680400494
23993,1,tail,2.29999995231628,0.0
23999,1,tail,2.29999995231628,0.0
24001,1,tail,2.29999995231628,0.0
24006,1,tail,2.29999995231628,0.0
24021,1,tail,2.29999995231628,0.0
24023,1,tail,2.29999995231628,0.0
24029,1,tail,2.29999995231628,0.0
24030,1,tail,2.29999995231628,0.0
24032,1,tail,2.29999995231628,0.0
24034,1,tail,2.29999995231628,0.0
24039,1,tail,2.29999995231628,0.0
24042,1,body,0.7011723717053732,0.3821616852701198
24043,1,tail,2.29999995231628,0.0
24044,1,body,2.22005860010783,0.3822496068030514
24045,1,tail,2.29999995231628,0.0
24055,1,head,0.12543419251839336,0.12244239969825314
24059,1,body,0.7811137636502584,0.3822842692388647
24061,1,tail,2.29999995231628,0.0
24062,1,tail,2.29999995231628,0.0
24068,1,tail,2.29999995231628,0.0
24071,1,tail,2.29999995231628,0.0
24077,1,tail,2.29999995231628,0.0
24078,1,tail,2.29999995231628,0.0
24088,1,body,2.2600292364756265,0.38216416553128824
24094,1,tail,2.29999995231628,0.0
24099,1,tail,2.29999995231628,0.0
24100,1,tail,2.29999995231628,0.0
24104,1,tail,2.29999995231628,0.0
24105,1,tail,2.29999995231628,0.0
24108,1,tail,2.29999995231628,0.0
24109,1,tail,2.29999995231628,0.0
24112,1,tail,2.29999995231628,0.0
24113,1,tail,2.29999995231628,0.0
24116,1,tail,2.29999995231628,0.0
24118,1,body,2.1401173273722303,0.38221550453526365
24120,1,tail,2.29999995231628,0.0
24121,1,tail,2.29999995231628,0.0
24124,1,tail,2.29999995231628,0.0
24130,1,tail,2.29999995231628,0.0
24131,1,tail,2.29999995231628,0.0
24134,1,tail,2.29999995231628,0.0
24135,1,tail,2.29999995231628,0.0
24136,1,tail,2.29999995231628,0.0
24137,1,tail,2.29999995231628,0.0
24142,1,tail,2.29999995231628,0.0
24143,1,tail,2.29999995231628,0.0
24144,1,tail,2.29999995231628,0.0
24157,1,tail,2.29999995231628,0.0
24159,1,tail,2.29999995231628,0.0
24163,2,tail,2.29999995231628,0.0
24164,1,tail,2.29999995231628,0.0
24170,1,tail,2.29999995231628,0.0
24171,1,tail,2.29999995231628,0.0
24173,1,tail,2.29999995231628,0.0
24176,1,tail,2.29999995231628,0.0
24180,1,tail,2.29999995231628,0.0
24182,1,tail,2.29999995231628,0.0
24188,1,tail,2.29999995231628,0.0
24192,1,tail,2.29999995231628,0.0
24198,4,body,2.14011732737223,0.3821993389328822
24202,1,tail,2.29999995231628,0.0
24210,1,tail,2.29999995231628,0.0
24214,1,tail,2.29999995231628,0.0
24225,1,tail,2.29999995231628,0.0
24226,1,tail,2.29999995231628,0.0
24231,2,body,2.16010268529256,0.3822020165497517
24234,1,body,2.22005860010783,0.3822138672535496
24235,1,tail,2.29999995231628,0.0
24236,1,tail,2.29999995231628,0.0
24240,1,tail,2.29999995231628,0.0
24247,1,tail,2.29999995231628,0.0
24249,1,tail,2.29999995231628,0.0
24250,1,tail,2.29999995231628,0.0
24253,1,tail,2.29999995231628,0.0
24255,1,tail,2.29999995231628,0.0
24259,1,tail,2.29999995231628,0.0
24261,1,body,2.2800145943959538,0.3822842692398182
24265,2,body,1.66046897570292,0.38219584860227335
24272,1,tail,2.29999995231628,0.0
24275,1,tail,2.29999995231628,0.0
24279,1,tail,2.29999995231628,0.0
24281,1,tail,2.29999995231628,0.0
24283,1,tail,2.29999995231628,0.0
24287,1,tail,2.29999995231628,0.0
24289,1,body,1.68045433362325,0.3821693250385018
24290,1,tail,2.29999995231628,0.0
24296,2,body,1.66046897570292,0.3822181368745365
24297,2,body,2.2800145943959538,0.3822803091068353
24299,4,body,1.56054218610128,0.3821895672153976
24301,1,tail,2.29999995231628,0.0
24307,1,tail,2.29999995231628,0.0
24312,1,tail,2.29999995231628,0.0
24313,1,tail,2.29999995231628,0.0
24314,1,tail,2.29999995231628,0.0
24318,1,tail,2.29999995231628,0.0
24321,1,tail,2.29999995231628,0.0
24322,1,tail,2.29999995231628,0.0
24323,1,tail,2.29999995231628,0.0
24324,1,tail,2.29999995231628,0.0
24329,1,tail,2.29999995231628,0.0
24330,1,tail,2.29999995231628,0.0
24333,1,tail,2.29999995231628,0.0
24339,1,tail,2.29999995231628,0.0
24341,1,tail,2.29999995231628,0.0
24350,1,body,2.2000733216603603,0.3822196320020403
24351,1,tail,2.29999995231628,0.0
24360,1,tail,2.29999995231628,0.0
24361,1,tail,2.29999995231628,0.0
24366,1,tail,2.29999995231628,0.0
24375,1,tail,2.29999995231628,0.0
24378,1,body,2.16010268529256,0.38221881876564867
24379,1,tail,2.29999995231628,0.0
24383,1,tail,2.29999995231628,0.0
24384,1,tail,2.29999995231628,0.0
24386,1,tail,2.29999995231628,0.0
24390,1,tail,2.29999995231628,0.0
24391,1,tail,2.29999995231628,0.0
24400,1,tail,2.29999995231628,0.0
24401,1,tail,2.29999995231628,0.0
24409,1,tail,2.29999995231628,0.0
24410,1,tail,2.29999995231628,0.0
24412,1,tail,2.29999995231628,0.0
24414,1,tail,2.29999995231628,0.0
24416,1,body,2.1001466115315734,0.38217536936221885
24421,1,tail,2.29999995231628,0.0
24425,2,tail,2.29999995231628,0.0
24429,1,tail,2.29999995231628,0.0
24438,1,tail,2.29999995231628,0.0
24441,1,tail,2.29999995231628,0.0
24443,1,tail,2.29999995231628,0.0
24445,1,tail,2.29999995231628,0.0
24447,1,tail,2.29999995231628,0.0
24449,1,tail,2.29999995231628,0.0
24451,1,tail,2.29999995231628,0.0
24464,1,tail,2.29999995231628,0.0
24467,1,tail,2.29999995231628,0.0
24472,1,tail,2.29999995231628,0.0
24483,1,tail,2.29999995231628,0.0
24487,1,tail,2.29999995231628,0.0
24488,1,tail,2.29999995231628,0.0
24489,1,tail,2.29999995231628,0.0
24492,1,tail,2.29999995231628,0.0
24493,1,tail,2.29999995231628,0.0
24497,1,tail,2.29999995231628,0.0
24504,1,tail,2.29999995231628,0.0
24509,2,body,2.2600292364756265,0.3822322041493695
24512,1,tail,2.29999995231628,0.0
24513,1,body,2.16010268529256,0.3822942164172528
24514,1,tail,2.29999995231628,0.0
24518,1,tail,2.29999995231628,0.0
24529,1,tail,2.29999995231628,0.0
24532,1,body,2.16010268529256,0.38217074418965646
24534,1,tail,2.29999995231628,0.0
24536,1,tail,2.29999995231628,0.0
24539,1,tail,2.29999995231628,0.0
24544,1,body,2.2000733216603603,0.38218690925540133
24546,1,tail,2.29999995231628,0.0
24555,1,tail,2.29999995231628,0.0
24556,1,body,2.2000733216603603,0.3821367696259487
24560,1,tail,2.29999995231628,0.0
24565,1,tail,2.29999995231628,0.0
24567,1,body,2.2000733216603603,0.3821842769451805
24568,1,tail,2.29999995231628,0.0
24569,1,tail,2.29999995231628,0.0
24570,1,tail,2.29999995231628,0.0
24571,1,tail,2.29999995231628,0.0
24575,1,tail,2.29999995231628,0.0
24577,1,tail,2.29999995231628,0.0
24578,1,tail,2.29999995231628,0.0
24584,1,body,2.1401173273722303,0.382175213106974
24589,1,tail,2.29999995231628,0.0
24590,1,tail,2.29999995231628,0.0
24593,1,tail,2.29999995231628,0.0
24599,1,tail,2.29999995231628,0.0
24600,1,tail,2.29999995231628,0.0
24602,1,tail,2.29999995231628,0.0
24604,1,tail,2.29999995231628,0.0
24611,1,tail,2.29999995231628,0.0
24616,1,tail,2.29999995231628,0.0
24617,1,body,2.2000733216603603,0.3821849262430657
24618,1,tail,2.29999995231628,0.0
24619,1,tail,2.29999995231628,0.0
24621,1,tail,2.29999995231628,0.0
24625,1,tail,2.29999995231628,0.0
24626,1,tail,2.29999995231628,0.0
24635,1,tail,2.29999995231628,0.0
24636,1,body,2.14011732737223,0.38217536936221885
24637,1,tail,2.29999995231628,0.0
24643,1,tail,2.29999995231628,0.0
24644,1,body,2.0801612536112466,0.38221386725545675
24645,1,tail,2.29999995231628,0.0
24646,1,tail,2.29999995231628,0.0
24651,1,tail,2.29999995231628,0.0
24654,1,body,2.2000733216603603,0.3822775980225749
24658,1,tail,2.29999995231628,0.0
24660,1,tail,2.29999995231628,0.0
24667,1,tail,2.29999995231628,0.0
24678,1,tail,2.29999995231628,0.0
24680,1,body,2.02020517985026,0.3822879163147581
24682,1,body,2.02020517985026,0.38211353977668217
24683,1,tail,2.29999995231628,0.0
24688,1,body,0.581260283788045,0.3822595666013801
24689,1,tail,2.29999995231628,0.0
24695,1,body,2.16010268529256,0.3822922954140962
24701,1,tail,2.29999995231628,0.0
24703,1,tail,2.29999995231628,0.0
24704,1,tail,2.29999995231628,0.0
24705,1,tail,2.29999995231628,0.0
24706,1,tail,2.29999995231628,0.0
24711,1,tail,2.29999995231628,0.0
24712,1,body,2.16010268529256,0.3822119031264396
24714,1,tail,2.29999995231628,0.0
24716,1,tail,2.29999995231628,0.0
24720,1,tail,2.29999995231628,0.0
24721,1,tail,2.29999995231628,0.0
24725,1,tail,2.29999995231628,0.0
24726,1,head,0.13471800585587831,0.0383537896122073
24732,1,tail,2.29999995231628,0.0
24733,1,tail,2.29999995231628,0.0
24734,1,tail,2.29999995231628,0.0
24736,1,tail,2.29999995231628,0.0
24739,1,tail,2.29999995231628,0.0
24741,1,tail,2.29999995231628,0.0
24745,1,tail,2.29999995231628,0.0
24746,1,tail,2.29999995231628,0.0
24748,1,tail,2.29999995231628,0.0
24755,1,tail,2.29999995231628,0.0
24760,1,tail,2.29999995231628,0.0
24761,1,tail,2.29999995231628,0.0
24769,1,body,2.1001466115315734,0.38222089122458613
24770,1,tail,2.29999995231628,0.0
24777,1,tail,2.29999995231628,0.0
24780,1,tail,2.29999995231628,0.0
24782,1,body,1.8403370777765902,0.38227072834839304
24794,1,tail,2.29999995231628,0.0
24797,1,tail,2.29999995231628,0.0
24798,1,tail,2.29999995231628,0.0
24801,1,tail,2.29999995231628,0.0
24806,1,tail,2.29999995231628,0.0
24810,1,tail,2.29999995231628,0.0
24812,1,body,2.16010268529256,0.38216218782748207
24817,2,body,2.02020517985026,0.3822803091068353
24820,2,body,2.22005860010783,0.38220314737810224
24823,1,tail,2.29999995231628,0.0
24824,1,tail,2.29999995231628,0.0
24828,1,tail,2.29999995231628,0.0
24829,1,tail,2.29999995231628,0.0
24833,1,body,2.100146611531573,0.382239839349362
24834,2,body,2.04019053777059,0.3821693250375481
24836,1,tail,2.29999995231628,0.0
24840,1,tail,2.29999995231628,0.0
24842,1,tail,2.29999995231628,0.0
24845,1,body,2.14011732737223,0.3821931322757209
24848,1,body,2.0801612536112466,0.38220314737810224
24853,1,tail,2.29999995231628,0.0
24854,1,tail,2.29999995231628,0.0
24857,1,tail,2.29999995231628,0.0
24864,1,tail,2.29999995231628,0.0
24866,1,tail,2.29999995231628,0.0
24868,1,body,2.0801612536112466,0.382248081595953
24874,1,tail,2.29999995231628,0.0
24877,1,tail,2.29999995231628,0.0
24880,1,tail,2.29999995231628,0.0
24881,1,tail,2.29999995231628,0.0
24886,1,tail,2.29999995231628,0.0
24887,1,tail,2.29999995231628,0.0
24890,1,body,2.1001466115315734,0.3822138672564103
24891,1,body,0.6412163178126017,0.3822529664443458
24905,1,tail,2.29999995231628,0.0
24906,1,tail,2.29999995231628,0.0
24917,1,tail,2.29999995231628,0.0
24918,1,body,2.1001466115315734,0.38216416553033455
24919,1,tail,2.29999995231628,0.0
24920,1,body,0.581260283788045,0.3822461776696276
24926,1,tail,2.29999995231628,0.0
24927,1,tail,2.29999995231628,0.0
24931,1,tail,2.29999995231628,0.0
24932,1,body,0.5412896076838173,0.3822109319174772
24936,1,body,0.5412896076838173,0.38213752899024445
24939,1,tail,2.29999995231628,0.0
24941,1,tail,2.29999995231628,0.0
24947,1,body,2.02020517985026,0.3821907248717827
24950,1,body,2.1401173273722303,0.38227072834839304
24954,1,tail,2.29999995231628,0.0
24965,1,tail,2.29999995231628,0.0
24969,4,body,0.5213042696317035,0.3822109319174772
24975,1,body,2.22005860010783,0.3822488743865509
24982,1,tail,2.29999995231628,0.0
24993,1,tail,2.29999995231628,0.0
24998,1,tail,2.29999995231628,0.0
24999,1,tail,2.29999995231628,0.0
25000,1,tail,2.29999995231628,0.0
25005,1,tail,2.29999995231628,0.0
25008,1,tail,2.29999995231628,0.0
25013,1,body,0.581260283788045,0.38216308694455364
25014,1,body,1.92027842998505,0.38224549419017745
25015,1,tail,2.29999995231628,0.0
25016,1,tail,2.29999995231628,0.0
25023,1,body,0.6412163178126017,0.38220329409645953
25024,1,tail,2.29999995231628,0.0
25025,1,tail,2.29999995231628,0.0
25026,2,body,1.9802344640096032,0.3822740162184878
25035,1,tail,2.29999995231628,0.0
25036,1,tail,2.29999995231628,0.0
25040,1,body,1.9602491060892764,0.3822495598203128
25042,1,tail,2.29999995231628,0.0
25043,1,body,1.9002931118011501,0.3822562411025129
25045,1,body,1.92027842998505,0.3821958150436314
25047,1,body,1.9002931118011501,0.3822421649617966
25058,1,tail,2.29999995231628,0.0
25062,1,tail,2.29999995231628,0.0
25063,1,tail,2.29999995231628,0.0
25065,1,tail,2.29999995231628,0.0
25067,1,tail,2.29999995231628,0.0
25071,1,tail,2.29999995231628,0.0
25072,1,body,2.2600292364756265,0.38225114941644944
25076,1,tail,2.29999995231628,0.0
25078,1,tail,2.29999995231628,0.0
25081,1,tail,2.29999995231628,0.0
25084,1,tail,2.29999995231628,0.0
25085,3,body,2.100146611531573,0.38225114941644944
25086,1,tail,2.29999995231628,0.0
25089,1,head,0.251558775703112,3.52464849176381
25092,1,body,2.2600292364756265,0.38217074418965646
25093,1,tail,2.29999995231628,0.0
25095,3,tail,2.29999995231628,0.0
25096,1,body,2.2000733216603603,0.3821707441887028
25097,1,tail,2.29999995231628,0.0
25098,1,tail,2.29999995231628,0.0
25099,1,body,2.2800145943959538,0.38225114941644944
25100,1,tail,2.29999995231628,0.0
25101,1,tail,2.29999995231628,0.0
25102,1,tail,2.29999995231628,0.0
25104,1,tail,2.29999995231628,0.0
25106,1,tail,2.29999995231628,0.0
25110,1,tail,2.29999995231628,0.0
25113,1,tail,2.29999995231628,0.0
25114,1,tail,2.29999995231628,0.0
25115,1,tail,2.29999995231628,0.0
25117,1,body,2.22005860010783,0.3822713955373043
25120,1,tail,2.29999995231628,0.0
25124,1,tail,2.29999995231628,0.0
25125,1,body,2.2600292364756265,0.3821506262649265
25128,1,tail,2.29999995231628,0.0
25129,1,tail,2.29999995231628,0.0
25131,1,tail,2.29999995231628,0.0
25132,1,tail,2.29999995231628,0.0
25133,1,tail,2.29999995231628,0.0
25134,1,tail,2.29999995231628,0.0
25143,1,body,2.16010268529256,0.38227139553635087
25146,1,tail,2.29999995231628,0.0
25148,1,body,2.2600292364756265,0.3822194153943432
25149,1,tail,2.29999995231628,0.0
25150,1,tail,2.29999995231628,0.0
25151,1,tail,2.29999995231628,0.0
25152,1,tail,2.29999995231628,0.0
25157,1,tail,2.29999995231628,0.0
25159,1,body,2.2600292364756265,0.382172571148953
25160,1,tail,2.29999995231628,0.0
25162,1,tail,2.29999995231628,0.0
25166,1,tail,2.29999995231628,0.0
25167,1,tail,2.29999995231628,0.0
25169,1,tail,2.29999995231628,0.0
25176,1,body,2.2000733216603603,0.38228910736106714
25177,1,tail,2.29999995231628,0.0
25179,3,tail,2.29999995231628,0.0
25180,1,tail,2.29999995231628,0.0
25181,1,tail,2.29999995231628,0.0
25182,1,body,2.2600292364756265,0.3821823248860471
25183,1,tail,2.29999995231628,0.0
25186,1,tail,2.29999995231628,0.0
25189,3,tail,2.29999995231628,0.0
25190,1,tail,2.29999995231628,0.0
25193,1,body,2.2600292364756265,0.3821693250375481
25197,1,tail,2.29999995231628,0.0
25199,2,tail,2.29999995231628,0.0
