time_s,gap_um,node,wall_element,triangle_index,source
0.0010224999859929085,14.130240136461806,130,441,880,existing increment orientation and U; not new contact output
0.0010229999898001552,14.535825719462936,130,441,880,existing increment orientation and U; not new contact output
0.0010234999936074018,14.941033133565078,130,441,880,existing increment orientation and U; not new contact output
0.0010239999974146485,15.345838192155739,130,441,880,existing increment orientation and U; not new contact output
0.0010245000012218952,15.75026225420461,130,441,880,existing increment orientation and U; not new contact output
0.001025000005029142,16.154295789841385,130,441,880,existing increment orientation and U; not new contact output
0.0010255000088363886,16.557938786351833,130,441,880,existing increment orientation and U; not new contact output
0.0010260000126436353,16.961189009377076,130,441,880,existing increment orientation and U; not new contact output
0.001026500016450882,17.36404842011461,130,441,880,existing increment orientation and U; not new contact output
0.0010270000202581286,17.76652203030247,130,441,880,existing increment orientation and U; not new contact output
0.0010275000240653753,18.168603189313522,130,441,880,existing increment orientation and U; not new contact output
0.001028000027872622,18.57029971273125,130,441,880,existing increment orientation and U; not new contact output
0.0010285000316798687,18.971603003813218,130,441,880,existing increment orientation and U; not new contact output
0.0010290000354871154,19.372525236468608,130,441,880,existing increment orientation and U; not new contact output
0.001029500039294362,19.773033562747987,130,441,880,existing increment orientation and U; not new contact output
0.0010300000431016088,20.17317141600732,130,441,880,existing increment orientation and U; not new contact output
0.0010305000469088554,20.57292281201624,130,441,880,existing increment orientation and U; not new contact output
0.0010310000507161021,20.97227101543731,130,441,880,existing increment orientation and U; not new contact output
0.0010315000545233488,21.37123237578544,130,441,880,existing increment orientation and U; not new contact output
0.0010319999419152737,21.769811316286873,130,441,880,existing increment orientation and U; not new contact output
0.0010324999457225204,22.167986100219615,130,441,880,existing increment orientation and U; not new contact output
0.001032999949529767,22.56577399016862,130,441,880,existing increment orientation and U; not new contact output
0.0010334999533370137,22.963174714488872,130,441,880,existing increment orientation and U; not new contact output
0.0010339999571442604,23.36019316818988,130,441,880,existing increment orientation and U; not new contact output
0.001034499960951507,23.75680720132599,130,441,880,existing increment orientation and U; not new contact output
0.0010349999647587538,24.15303382786168,130,441,880,existing increment orientation and U; not new contact output
0.0010354999685660005,24.54887230108199,130,441,880,existing increment orientation and U; not new contact output
0.0010359999723732471,24.944328185914824,130,441,880,existing increment orientation and U; not new contact output
0.0010364999761804938,25.339384857576622,130,441,880,existing increment orientation and U; not new contact output
0.0010369999799877405,25.73404803672008,130,441,880,existing increment orientation and U; not new contact output
0.0010374999837949872,26.128328511738708,130,441,880,existing increment orientation and U; not new contact output
0.0010379999876022339,26.522208770312538,130,441,880,existing increment orientation and U; not new contact output
0.0010384999914094806,26.915700968737106,130,441,880,existing increment orientation and U; not new contact output
0.0010389999952167273,27.308798592307458,130,441,880,existing increment orientation and U; not new contact output
0.001039499999023974,27.701514400820763,130,441,880,existing increment orientation and U; not new contact output
0.0010400000028312206,28.093834643566378,130,441,880,existing increment orientation and U; not new contact output
0.0010405000066384673,28.485755779138902,130,441,880,existing increment orientation and U; not new contact output
